londonloves,"I was referred at my booking appointment on Friday and they have given me an appointment with a consultant in June... which seems a bit far away and I'm concerned about not getting any input until then. I'm going to contact their PALS team on Monday and see if there's anything they can offer sooner, maybe you could do that too? They should be able to give you an idea of timescale. Meanwhile I'm going to try some yoga, meditation and swimming to try and help with my anxiety. Wishing you lots of love x",I was referred at my booking appointment on Friday and they have given me an appointment with a consultant in June which seems a bit far away and I m concerned about not getting any input until then I m going to contact their AS team on Monday and see if there s anything they can offer sooner maybe you could do that too They should be able to give you an idea of timescale Meanwhile I m going to try some you meditation and swimming to try and help with my anxiety Wishing you lots of love x ,7,26,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SleepyHeadThisTime, Thanks London I was worried it would be a long wait - I'm due in 3 weeks and my issues are around the birth  I've made a doctors appintment for this week to see if there's a quicker route to any help that way,Thanks London I was worried it would be a long wait I m due in weeks and my issues are around the birth I ve made a doctors appointment for this week to see if there s a quicker route to any help that way ,1,27,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperina,"Can anyone relate?About half an hour ago I filled my sink with smashed plates and glasses, scraped a knife down my arm and round my wrist (not bleeding just look like I've been tickling the wrong cat), tried to destroy my phone with a wall, tore up some paperwork and other things, hyperventilated for about 15 minutes, because bf sent me a quite insensitively worded text message. This is happening to me a lot at the moment (I am 32 weeks).I am already under the acute mental health team and awaiting a referral to peri-natal because I have been suicidal. I feel like I could do anything right now (although I have calmed down a lot). I could get in the car and go to hospital but I can't stop thinking of the satisfaction of driving it into a wall.I have been depressed for years but I've never been a screaming, raging, violent angry person. I want to die, I want to not be in this situation anymore. I don't see any way out.",Can anyone relate About half an hour ago I filled my sink with smashed plates and glasses scraped a knife down my arm and round my wrist not bleeding just look like I ve been tickling the wrong cat tried to destroy my phone with a wall tore up some paperwork and other things hyperventilated for about minutes because of sent me a quite insensitive worded text message This is happening to me a lot at the moment I am weeks I am already under the acute mental health team and awaiting a referral to peri fatal because I have been suicidal I feel like I could do anything right now although I have calmed down a lot I could get in the car and go to hospital but I can t stop thinking of the satisfaction of driving it into a wall I have been depressed for years but I ve never been a screaming raging violent angry person I want to die I want to not be in this situation anymore I don t see any way out ,6,25,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kleptronic,"Flowers for you  I can't begin to say I understand how you feel, but I have had my times. This situation is not fact. This situation will change. You can get through this. You have done well putting it out here. Feelings can and do change. How are you feeling right now?",flowers for you I can t begin to say I understand how you feel but I have had my times This situation is not fact This situation will change You can get through this You have done well putting it out here feelings can and do change How are you feeling right now ,6,25,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LoveMyLittleSuperhero,"I have been in this situation myself, I would think you really need to be seen by someone tonight. Have you got the crisis teams number for your area? If not could you phone 101, they will talk to you and can send someone to come get you to offer support if needed. Please don't get in your car if you feel this way. its awful, and hormones exasperate depression like nothing I've ever known.Here for a hand hold if that's all you want/need too.",I have been in this situation myself I would think you really need to be seen by someone tonight Have you got the crisis tears number for your area If not could you phone they will talk to you and can send someone to come get you to offer support if needed Please don t get in your car if you feel this way its awful and harmonies exasperated depression like nothing I ve ever known Here for a hand hold if that s all you want need too ,6,25,2,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperina,I want to die but I don't want to hurt my family. I want to hurt my boyfriend but I can't bear to hurt my family. I can't face any more from my boyfriend.,I want to die but I don t want to hurt my family I want to hurt my boyfriend but I can t bear to hurt my family I can t face any more from my boyfriend ,6,25,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LoveMyLittleSuperhero, Do you want to talk about what's going on with your boyfriend? Maybe it's time to leave him and realise what amazing person you can be without him? Could you stay with your family for a while?,Do you want to talk about what s going on with your boyfriend Maybe it s time to leave him and realise what amazing person you can be without him Could you stay with your family for a while ,7,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScoobyDoosTinklyLaugh,"Argh it's shit, it's awful being so angry.Can you do something calming like find a meditation/yoga video, call a good friend, have a bath, do some drawing/writing anything that will occupy you and chill you out a bit.If you feel like hurting yourself then call 111/go to A and E.It sounds like you need a bit more support than what your getting. For me anti depressants stopped the rage, don't know if your on them already but maybe they need switching/upping the dose. This horrible feeling will pass I promise.",Arch it s shit it s awful being so angry Can you do something calming like find a meditation you video call a good friend have a bath do some drawing writing anything that will occupy you and chill you out a bit If you feel like hurting yourself then call go to A and E It sounds like you need a bit more support than what your getting For me anti depressants stopped the rage don t know if your on them already but maybe they need twitching cupping the dose This horrible feeling will pass I promise ,7,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperina,I can't leave my bf we are having a baby and he's the only thing standing between me and whatever slosh the government throws at single mothers these days. Not to mention the social workers and the court which I would rather die than be dragged through. I'm not taking any ADs. I'm waiting for the acute MH team to become the PN MH team. Even if I did they take weeks to kick in.,I can t leave my of we are having a baby and he s the only thing standing between me and whatever slash the government throws at single mothers these days Not to mention the social workers and the court which I would rather die than be dragged through I m not taking any As I m waiting for the acute Mr team to become the N Mr team Even if I did they take weeks to kick in ,7,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScoobyDoosTinklyLaugh,"How are you doing now?Anti D's had an affect on me very very quickly, within days of taking them. For the first couple of weeks on them I felt snoozy and spaced out, still low mood but not angry angry. After that couple of weeks the snooziness lifted and I began to feel normal again.",How are you doing now Anti D s had an affect on me very very quickly within days of taking them For the first couple of weeks on them I felt snowy and space out still low mood but not angry angry After that couple of weeks the snooziness lifted and I began to feel normal again ,7,26,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazycatlady123,"Last Thursday (16th) I had a c-section after a failed horrible induction which lasted 2 days. I was discharged following day and it's been a tougher week that I could have possibly imagined physically and mentally and I'm terrified I'm getting PND.My DH has been a superstar and I've had my mum helping too but it's been so hard watching them run around doing everything e.g. changing nappies, her clothes etc while I do very little except breastfeed her which is nothing but painful despite checking and rechecking the latch. Up until last couple of days even sleep (little of it) has been so uncomfortable and I feel like I can't breathe half the time. Moved the co-sleeper crib to DH's side because of difficulty of me getting in/out of bed which has also been tough, feel like I should be closer to my baby.My emotions are all over the place which I know is normal, and although I'm starting to feel more recovered physically, I feel like I'm hopeless at everything I try and do for her. I feel like I'm failing her for not being able to breastfeed properly and giving up today, and that I might do something wrong and hurt her unintentionally e.g. hold her wrong, drop her, the list of anxieties are endless. Plus, I love her but I'm not elated like everyone else seems to be after having a baby, DH is on cloud 9 but I feel sad a lot of the time.I have got a history of anxiety but have been fine for a few years. I had a normal pregnancy, I feel like I'm losing my mind and terrified of when I'm going to take care of her on my own. I just want to feel like a good mum.",Last Thursday th I had a c section after a failed horrible induction which lasted days I was discharged following day and it s been a rougher week that I could have possibly imagined physically and mentally and I m terrified I m getting No My Do has been a superstar and I ve had my sum helping too but it s been so hard watching them run around doing everything e g changing happier her clothes etc while I do very little except breasted her which is nothing but painful despite checking and checking the latch Up until last couple of days even sleep little of it has been so uncomfortable and I feel like I can t breathe half the time Moved the co sleeper crib to Do s side because of difficulty of me getting in out of bed which has also been tough feel like I should be closer to my baby My emotions are all over the place which I know is normal and although I m starting to feel more recovered physically I feel like I m hopeless at everything I try and do for her I feel like I m failing her for not being able to breasted properly and giving up today and that I might do something wrong and hurt her unintentionally e g hold her wrong drop her the list of anxieties are endless Pus I love her but I m not elated like everyone else seems to be after having a baby Do is on cloud but I feel sad a lot of the time I have got a history of anxiety but have been fine for a few years I had a normal pregnancy I feel like I m losing my mind and terrified of when I m going to take care of her on my own I just want to feel like a good sum ,5,24,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melaniaspilatesinstructor,I constantly feel like I need to do a pelvic floor clench to make my back passage feel in any way like how it did before birth.I had a normal vahinal birth but felt that they made me push really hard before I was ready. Second degree years and stitches which have now healed but this heavy feeling is super uncomfortable and really worrying me- will it sort itself out? Has anyone else has this?Reassurance appreciated.Dr said all looks normal no visible prolapse but i can't bear the thought this feeling being there for ever.TIA,I constantly feel like I need to do a pelvic floor clench to make my back passage feel in any way like how it did before birth I had a normal vaginal birth but felt that they made me push really hard before I was ready Second degree years and stitches which have now healed but this heavy feeling is super uncomfortable and really worrying me will it sort itself out Has anyone else has this assurance appreciated Dr said all looks normal no visible relapse but i can t bear the thought this feeling being there for ever I ,4,9,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SnazzyLapels,"Hi MelaniaSorry to hear you're feeling so worried and uncomfortable. My understanding (and I'm not a medical healthcare professional) is that there is still some natural tightening up that happens beyond the 6 week mark and you may find it improves by itself. It can only be good news that there's no visible signs of prolapse. If you're still worried after a while I would go to the doctor again. I guess you can always ask for a referral, or a second opinion, if you feel you're not being taken seriously or you want a more in depth investigation.I notice that you've posted this on the antenatal/postnatal depression board. If the discomfort doesn't get better and you are still very worried about it, you might find that if you explain to the doctor that the symptom is causing you a lot of stress and worry, you might be taken more seriously, but I guess it depends on the doctor.Congrats on your new baby and best of luck.",Hi MelaniaSorry to hear you re feeling so worried and uncomfortable My understanding and I m not a medical healthcare professional is that there is still some natural tightening up that happens beyond the week mark and you may find it improves by itself It can only be good news that there s no visible signs of relapse If you re still worried after a while I would go to the doctor again I guess you can always ask for a referral or a second opinion if you feel you re not being taken seriously or you want a more in depth investigation I notice that you ve posted this on the antenatal postnatal depression board If the discomfort doesn t get better and you are still very worried about it you might find that if you explain to the doctor that the symptom is causing you a lot of stress and worry you might be taken more seriously but I guess it depends on the doctor Congress on your new baby and best of luck ,4,23,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theclick,"So I've posted on some other boards but basically I'm literally shaking with anxiety about my pregnancy right now. I'm five weeks in and while all my immediate relatives (we've only told parents and siblings) are so happy I'm shitting myself. Anyway got some great advice on other boards but what can I do naturally to ease my anxiety? My mouth is always dry, I'm peeing all the time, I have a horrible taste in it and more from nerves than pregnancy. Any advise appreciated...",So I ve posted on some other boards but basically I m literally shaking with anxiety about my pregnancy right now I m five weeks in and while all my immediate relatives we ve only told parents and shillings are so happy I m sitting myself anyway got some great advice on other boards but what can I do naturally to ease my anxiety My mouth is always dry I m seeing all the time I have a horrible taste in it and more from nerves than pregnancy Any advise appreciated ,1,20,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlandy,"I keep getting told by my nearest and dearest they think I'm starting with PND, however, I feel it's circumstantial... Long story short, my son is 3 months old and when he turned 12 weeks, that day I took him to docs in early hours with a high temp, but was fine in himself. Due to me being paranoid (I had a coldsore so I thought herpes virus as my friends lost their baby to it) they sent me to hospital. Anyway he deteriorated very quickly ended up in intensive care and having to go through lots of tests. Eventually a few days later he picked up and results came back ecoli bug developed from a uti and likely got into his blood when he went downhill. My son is home now and has made a full recovery, just has to go back for scans and follow ups to check no lasting damage to his kidneys. Yesterday I took him for his injections that he missed due to being in hospital and in the room I had a panic attack when asked to hold his leg, the staff were brilliant and understanding. Today however he developed a temp so I gave him calpol and it has come down but because a temp was his only symptom before I went into a bit of a panic and rung my partner worrying. My son is fine now his temp has stayed down, but my friends and family are convinced I've got PND since coming out of hosp cos I am checking his temp a lot and I am worried about him more than ever... I don't think I do as I was fine beforehand, I feel it's circumstantial as it's still so fresh in my mind (he came home under 2 weeks ago)... Just wondering what people's thoughts are? Please don't anybody take offence I'm not saying anything about PND, just looking for opinions if people or women who are/have suffered PND can relate and if it's likely that this is why I am feeling like I am?",I keep getting told by my nearest and dearest they think I m starting with No however I feel it s circumstantial Long story short my son is months old and when he turned weeks that day I took him to docs in early hours with a high hemp but was fine in himself due to me being paranoid I had a coldsore so I thought heroes virus as my friends lost their baby to it they sent me to hospital anyway he deteriorated very quickly ended up in intensive care and having to go through lots of tests Eventually a few days later he picked up and results came back coli bug developed from a ti and likely got into his blood when he went downhill My son is home now and has made a full recovery just has to go back for scars and follow up to check no lasting damage to his kidneys Yesterday I took him for his injections that he missed due to being in hospital and in the room I had a panic attack when asked to hold his leg the staff were brilliant and understanding Today however he developed a hemp so I gave him call and it has come down but because a hemp was his only symptom before I went into a bit of a panic and rung my partner worrying My son is fine now his hemp has stayed down but my friends and family are convinced I ve got No since coming out of host cos I am checking his hemp a lot and I am worried about him more than ever I don t think I do as I was fine beforehand I feel it s circumstantial as it s still so fresh in my mind he came home under weeks ago Just wondering what people s thoughts are Please don t anybody take offence I m not saying anything about No just looking for opinions if people or women who are have suffered No can relate and if it s likely that this is why I am feeling like I am ,4,16,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Idefix, you have been through a lot in the last few weeks I am not surprised that you felt highly anxious and fearful regarding the temperature. I wouldn't dismiss your families concerns but at the same time your reactions sound very reasonable.Can you speak to your HV? I hope your ds continues to improve.,you have been through a lot in the last few weeks I am not surprised that you felt highly anxious and fearful regarding the temperature I wouldn t dismiss your families concerns but at the same time your reactions sound very reasonable Can you speak to your He I hope your is continues to improve ,4,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
